Id;lemme;anagramme;nb_lettres;nb_lettres2;syn_1;syn_2;syn_3;syn_4;syn_5;def_1;def_2;def_3
39189;freiner;nierefr;_ _ _ _ _ _ _;7;endiguer;entraver;réfréner;modérer;ralentir;(Intransitif) Retenir, ralentir, arrêter à l’aide d’un frein.;(Transitif) Ralentir dans son mouvement.;(Pronominal) (Figuré) (Familier) Se modérer.
39190;lasser;seslra;_ _ _ _ _ _;6;enquiquiner;dégoûter;fatiguer;décourager;rebuter;(Désuet) Rendre las.;(Figuré) Fatiguer.;Importuner jusqu’au dégoût.
39191;rayer;yrrae;_ _ _ _ _;5;biffer;radier;barrer;effacer;strier;Marquer d’une ou de plusieurs raies,;Effacer, raturer, faire une raie, passer un trait de plume sur ce qui est écrit.;(Figuré) Supprimer, retirer, éliminer.
39193;inculper;rnuepcil;_ _ _ _ _ _ _ _;8;accuser;incriminer;déposer une plainte;porter plainte;faire le procès de;Accuser quelqu’un d’une faute.;(Spécialement) (Droit) Remettre à la justice, en parlant d'un accusé.;
39194;incliner;einclrni;_ _ _ _ _ _ _ _;8;pencher;infléchir;influencer;orienter;courber;Mettre dans une situation oblique, par rapport au plan de l’horizon.;Baisser, courber.;Causer de l’inclination pour.
39195;stresser;ersrests;_ _ _ _ _ _ _ _;8;agresser;angoisser;inquiéter;tourmenter;;(Transitif) Causer du stress à quelqu’un.;(Intransitif) Être tendu, stressé.;
39196;suer;eurs;_ _ _ _;4;suinter;transpirer;s'échiner;se fatiguer;peiner;Transpirer, rendre de la sueur par les pores de la peau.;(Figuré) (Familier) Travailler beaucoup, se donner beaucoup de peine pour venir à bout de quelque chose.;(Par extension) Certaines choses qui suintent, qui se couvrent d’humidité.
39197;murmurer;urmremur;_ _ _ _ _ _ _ _;8;ronchonner;grommeler;chuchoter;marmonner;marmotter;Faire entendre un murmure, un bruit de voix sourd et confus.;Se plaindre sourdement.;Faire courir sourdement des bruits sur quelque affaire, de quelque nouvelle.
39198;agrandir;raaingrd;_ _ _ _ _ _ _ _;8;accroître;amplifier;grossir;augmenter;élargir;Rendre plus grand.;(Figuré) Rendre plus grand en puissance, en biens, en dignité, en fortune, en vertu.;Faire paraître plus grand.
39199;chialer;airlceh;_ _ _ _ _ _ _;7;sangloter;pleurer;;;;(Populaire) Pleurer.;(Canada) Maugréer, râler, se plaindre.;
39201;harper;phearr;_ _ _ _ _ _;6;agripper;empoigner;serrer;prendre;;(Musique) (Vieilli) Jouer de la harpe.;(Vieilli) Saisir avec la main en agrippant fortement avec les doigts.;(Équitation) (Intransitif) Lever une des jambes de derrière plus haut que l’autre sans plier le jarret, en parlant d’un cheval.
39204;définir;iinérdf;_ _ _ _ _ _ _;7;prédéfinir;spécifier;délimiter;qualifier;préciser;(Rare) Délimiter, circonscrire.;Déterminer avec précision.;Caractériser quelqu’un ou quelque chose.
39205;glacer;recgla;_ _ _ _ _ _;6;geler;lustrer;transir;figer;frigorifier;Solidifier un liquide, en sorte qu’il passe à l’état de glace.;(Par extension) Pénétrer d’un froid très vif.;(Poésie) Priver en partie ou entièrement de la chaleur naturelle.
39206;dérober;bérrdoe;_ _ _ _ _ _ _;7;voler;chiper;soustraire;s'approprier;choper;Enlever ou voler en cachette.;(En particulier) Prendre dans l’œuvre d’un autre, une pensée, un passage, quelques vers et qui se les approprie, en parlant d’un auteur.;Prendre des moments sur les heures que l’on consacre à ses affaires, à ses occupations ordinaires, en parlant de ce temps pris.
39207;officier;icfefroi;_ _ _ _ _ _ _ _;8;lieutenant-colonel;ministre;colonel;gradé;chambellan;Celui, celle qui a un office, qui remplit une charge, qui occupe un emploi civil.;(Histoire) (Désuet) Serviteur de grande maison ayant soin de la table et de l’office.;Celui, celle qui, revêtu de tel ou tel grade, exerce le commandement afférent à ce grade, dans l’armée.
39210;déployer;rlepyodé;_ _ _ _ _ _ _ _;8;faire montre;étaler;afficher;exhiber;étendre;Étendre, développer ce qui était ployé.;(Par extension) (Militaire) Occuper un plus grand espace de terrain.;(Figuré) Manifester avec activité, avec éclat.
39212;déduire;eédurid;_ _ _ _ _ _ _;7;défalquer;inférer;argumenter;décompter;conclure;Soustraire d’une somme à payer telle ou telle fraction qui n’est pas à verser.;Énoncer, développer en détail.;"Tirer comme conséquence ; inférer."
39213;flirter;lrfeirt;_ _ _ _ _ _ _;7;marivauder;conter fleurette;roucouler;coqueter;courtiser;S’adonner au flirt.;(Figuré) S’approcher.;
39215;muter;emtru;_ _ _ _ _;5;déplacer;verser;affecter;changer;;Changer de forme, voire évoluer.;(Biologie) Sur un organisme, se perçoit comme une modification génétique ponctuelle ou plus importante qui soit silencieuse ou avec un changement physiologique.;(Par extension) Changer d’endroit, d’emploi ou de lieu de travail.
39216;bannir;banirn;_ _ _ _ _ _;6;proscrire;exclure;exiler;expulser;reléguer;Condamner une personne à sortir d’un pays, à être chassée ou transportée hors d’un territoire, avec défense d’y rentrer.;(Par extension) Expulser, éloigner, exclure, en parlant des choses aussi bien que des personnes.;(Figuré) Éloigner de son âme, de son souvenir.
39218;mijoter;toeimjr;_ _ _ _ _ _ _;7;mitonner;cuire;fricoter;mûrir;tramer;(Cuisine) Faire cuire doucement et lentement dans un récipient couvert.;(Familier), (Figuré) Préparer lentement, à petit bruit, en parlant d’une affaire.;(Figuré) (Plus rare) Macérer.
39220;rimer;mirer;_ _ _ _ _;5;versifier;mettre en vers;rimailler;poétiser;cramer;Faire une rime (le sujet est une personne).;(Par extension) Faire des vers, de la poésie.;Se dit des mots dont les dernières syllabes ont la même terminaison et forment le même son.
39222;renier;rrneie;_ _ _ _ _ _;6;désavouer;abjurer;déserter;être infidèle;se parjurer;Déclarer, contre la vérité, que l’on ne connaît pas une personne, une chose.;Désavouer une chose, s’en détacher, la nier.;Renoncer entièrement à une chose, n’y vouloir plus avoir de part.
39223;vouer;revuo;_ _ _ _ _;5;dédier;destiner;dévouer;consacrer;adresser;Promettre par vœu.;(Figuré) Promettre d’une manière particulière.;(Par extension) Consacrer à Dieu.
39226;saouler;aerluos;_ _ _ _ _ _ _;7;;;;;;Variante de souler.;;
39227;shooter;oostehr;_ _ _ _ _ _ _;7;droguer;botter;tirer;dégager;;Petit verre contenant généralement 5 à 10 cl servant à la consommation d’alcool, et qui se boit habituellement d’un trait.;(Intransitif) (Sport) (France) Envoyer, lancer la balle avec force dans le but adverse, dans les sports se jouant avec une balle ou un ballon.;(transitif) (Familier) Frapper, taper.
39228;démonter;rtmeéond;_ _ _ _ _ _ _ _;8;déconcerter;désarçonner;confondre;dérouter;interloquer;Arrêter le mouvement d’un mécanisme, qui a ensuite besoin d’être remonté.;(Figuré) (Familier) Perdre le contrôle.;Défaire pièce par pièce ce qui formait un tout.
39229;injecter;ecijtern;_ _ _ _ _ _ _ _;8;infiltrer;inoculer;infuser;insuffler;administrer;(Médecine) Introduire un liquide dans l’organisme par le moyen d’une seringue ou de tout autre instrument, en parlant du liquide comme de la partie dans laquelle se fait l'injection.;(Anatomie) Introduire une matière colorée, ou du mercure, dans les vaisseaux d’un cadavre, soit pour le conserver, soit pour rendre ces parties plus apparentes et pour en faciliter la dissection.;
39231;exaucer;ucaxeer;_ _ _ _ _ _ _;7;satisfaire;contenter;agréer;écouter;accomplir;Écouter favorablement une prière et accorder ce qui est demandé. Note :  Se dit des prières ou de ceux qui prient.;;
39233;piétiner;iirpétne;_ _ _ _ _ _ _ _;8;piaffer;trépigner;faire les cent pas;taper du pied;marquer le pas;Remuer fréquemment et vivement les pieds, s’agiter sur place.;(Figuré) Ne faire aucun progrès.;
39234;replier;riperle;_ _ _ _ _ _ _;7;reployer;recroqueviller;retrousser;trousser;escamoter;Plier une chose qui avait été dépliée.;Plier plusieurs fois. — Note :  dans cette acception, on l’emploie surtout avec le pronom personnel.;(Figuré) …
39235;gifler;rilgfe;_ _ _ _ _ _;6;talocher;souffleter;mornifler;calotter;doucher;Frapper quelqu’un avec la main sur la joue.;;
39236;rouvrir;rvrurio;_ _ _ _ _ _ _;7;débloquer;;;;;Ouvrir de nouveau, ouvrir ce qui avait été fermé.;;
39237;doucher;ecudorh;_ _ _ _ _ _ _;7;rincer;asperger;saucer;mouiller;gifler;Arroser au moyen d’une douche.;Laver au moyen d’une douche.;(Pronominal) Prendre une douche.
39238;revendre;drrenvee;_ _ _ _ _ _ _ _;8;recéder;carambouiller;rétrocéder;brocanter;céder;Vendre ce que l’on a acheté.;Vendre de nouveau.;
39239;rouiller;lreuloir;_ _ _ _ _ _ _ _;8;s'émousser;s'ankyloser;roussir;s'engourdir;oxyder;Produire de la rouille sur la surface d’un corps.;Se transformer en rouille (pour un objet en fer ou en acier).;(Figuré) Qualifie des facultés qui s’altèrent, qui s’affaiblissent faute d’exercice.
39240;réfugier;éigfrure;_ _ _ _ _ _ _ _;8;;;;;;Se retirer en quelque lieu ou auprès de quelqu’un pour être en sûreté, pour être à l’abri.;"(Figuré) Se cacher ; fuir ; éviter.";
39241;irriter;iirrert;_ _ _ _ _ _ _;7;agacer;exaspérer;turlupiner;fâcher;indisposer;Mettre en colère, provoquer l'agacement, la contrariété, l'impatience de quelqu'un.;(Transitif) Agacer, importuner.;(Figuré) Augmenter, exciter, rendre plus fort, plus violent.
39243;inonder;ronneid;_ _ _ _ _ _ _;7;submerger;abreuver;envahir;remplir;arroser;Submerger un terrain, un pays par un débordement d’eaux.;(Par hyperbole) Mouiller beaucoup.;(Figuré) Envahir, en parlant des armées d’invasion ou d’une grande multitude qui se dirige vers un même lieu.
39245;bonnir;onnbri;_ _ _ _ _ _;6;;;;;;(Argot) Dire, raconter.;;
39247;absorber;rraesobb;_ _ _ _ _ _ _ _;8;avaler;boire;ingurgiter;pomper;assimiler;Faire pénétrer en soi, assimiler.;Pomper un fluide.;(Figuré) Consumer entièrement, et, en ce sens, il se dit principalement en parlant des biens, des richesses, de l’argent.
39252;frire;freir;_ _ _ _ _;5;grésiller;rôtir;fricasser;cuire;;(Cuisine) Faire cuire dans une poêle avec du beurre, du saindoux ou de l’huile. Note :  surtout usité à l’infinitif et au participe passé.;;
39253;fusiller;lurlfsei;_ _ _ _ _ _ _ _;8;passer par les armes;flinguer;bousiller;canarder;poivrer;Tuer à coups de fusil.;(En particulier) Exécuter par fusillade une personne condamnée à être passée par les armes.;(Figuré) Dire du mal ou écrire du mal de quelqu’un ou de quelque chose.
39254;affamer;feaamrf;_ _ _ _ _ _ _;7;agioter;alouvir;faire mourir de faim;raréfier;spéculer;Réduire à la faim par la suppression des vivres.;;
39255;ronfler;oflernr;_ _ _ _ _ _ _;7;bourdonner;vrombir;bruire;brondir;en écraser;Faire un certain bruit de la gorge et des narines en respirant pendant le sommeil.;Faire un certain bruit des narines, en parlant du cheval, quand il a peur, ou est en colère, etc.;(Figuré) (Par extension) Faire un bruit grave et prolongé, en parlant de certaines choses comme le tonnerre, le canon, l’orgue, etc.
39256;râler;lârre;_ _ _ _ _;5;rouspéter;ronchonner;grogner;maugréer;rager;Faire en respirant un bruit rauque causé par l’embarras des bronches. Se dit particulièrement des agonisants.;(Familier) (Figuré) Manifester oralement sa mauvaise humeur, sa colère.;Pousser son cri, en parlant du daim, du faon, du tigre.
39257;redouter;deetorru;_ _ _ _ _ _ _ _;8;craindre;avoir peur;se défier;être effrayé;être épouvanté;Craindre fort.;(Par extension) Ne pas être à son aise dans.;
39258;consumer;sunecrom;_ _ _ _ _ _ _ _;8;dévorer;miner;brûler;épuiser;user;User, épuiser une chose ou un être jusqu’à les réduire à rien, jusqu’à les détruire.;(Spécialement) Brûler en produisant de la lumière, de la chaleur ou de l'énergie.;(Figuré) Faire tomber dans le dépérissement en parlant des afflictions, des sentiments pénibles.
39259;infliger;inglerfi;_ _ _ _ _ _ _ _;8;supplicier;prescrire;administrer;torturer;affliger;Frapper quelqu’un d’une peine pour une transgression, une faute, un délit ou un crime.;Faire subir à quelqu'un une chose pénible.;
39260;tacher;trehac;_ _ _ _ _ _;6;souiller;salir;maculer;moucheter;barbouiller;Souiller, salir, faire une tache.;Cloutier.;Impersonnel du présent de l’indicatif du verbe tachañ/tachiñ
39261;souiller;osiulrel;_ _ _ _ _ _ _ _;8;salir;tacher;polluer;gâter;flétrir;Gâter, salir.;"Rendre impure une personne ; profaner, violer une chose sacrée.";Avilir, flétrir, salir une personne, ses attributs, ses affects.
39262;aveugler;vegleaur;_ _ _ _ _ _ _ _;8;calfater;étouper;murer;boucher;offusquer;Rendre aveugle.;(Par hyperbole) Éblouir, empêcher pour quelque temps la fonction de la vue.;(Figuré) Empêcher d'être conscient d'une vérité, d'une réalité.
39267;cirer;creir;_ _ _ _ _;5;lustrer;encaustiquer;astiquer;vernir;faire briller;Enduire ou frotter de cire.;Enduire de cirage une chaussure pour la faire briller.;
39268;propager;ropgreap;_ _ _ _ _ _ _ _;8;diffuser;répandre;généraliser;vulgariser;publier;Multiplier par voie de génération, de reproduction.;(Figuré) Répandre, étendre, augmenter, faire croître.;(Physique) Répandre, étendre, en parlant de la lumière, du son, de certaines ondes.
39270;alerter;eaertrl;_ _ _ _ _ _ _;7;mettre la puce à l'oreille;donner avis;mettre en garde;prévenir;avertir;Avertir d’un danger en donnant l’alerte.;Mettre en éveil.;(Internet) Signaler un commentaire hors charte au modérateur.
39271;emplir;eplirm;_ _ _ _ _ _;6;truffer;remplir;bonder;farcir;congestionner;Rendre plein.;(Familier) Occuper tout l’espace.;(Figuré) Combler.
39272;arnaquer;rnerqaau;_ _ _ _ _ _ _ _;8;frusquer;enfirouaper;fringuer;escroquer;voler;(Argot) (Vieilli) (Rare) Abîmer, recevoir ou donner des coups, machiner quelque chose.;(Argot) (Familier) Escroquer, voler, tromper.;
39274;magner;nmareg;_ _ _ _ _ _;6;;;;;;(Populaire) Se dépêcher.;;
39275;étaler;eértal;_ _ _ _ _ _;6;déployer;afficher;exhiber;étendre;exposer;Exposer en vente, dans une boutique ou dans quelque autre lieu, des marchandises, des denrées, etc. C’est ce sens du verbe qui a donné détaler.;Mettre à plat sur une table, sur le sol, sur une muraille, etc., une chose ou plusieurs choses de même nature.;(Figuré) (Familier) Étendre sur le sol, de plein gré ou involontairement, en parlant de personnes.
39276;agacer;cegara;_ _ _ _ _ _;6;turlupiner;irriter;ennuyer;énerver;importuner;Affecter d’une irritation nerveuse.;"(Figuré) Exciter ou provoquer ; quelquefois impatienter.";Chercher à plaire, aguicher.
39277;inciter;neircit;_ _ _ _ _ _ _;7;inviter;engager;exhorter;provoquer;encourager;Pousser, porter vivement à (une action, une attitude, un comportement, un état).;(Physiologie) (Désuet) Stimuler un organe, entraîner une réponse d’un organisme vivant, en parlant d’une « puissance incitante ».;
39279;relire;ireler;_ _ _ _ _ _;6;réviser;repasser;;;;Lire de nouveau.;Lire à des fins de correction.;
39281;bluffer;rbulfef;_ _ _ _ _ _ _;7;en imposer;épater;éblouir;esbroufer;forcer le respect;(Cartes à jouer) Faire croire qu’on a un jeu différent de celui qu’on a en vérité.;(Par extension) Tromper dans le but de profiter, dans des activités liées de près ou de loin à des principes de jeu : relations sociales, amour, commerce, création artistique, conflits.;Séduire.
39282;inverser;ernsveri;_ _ _ _ _ _ _ _;8;intervertir;invertir;permuter;transposer;déplacer;(Électricité) Changer le sens d’un courant électrique en lui faisant prendre une direction inverse.;;
39284;animer;imenar;_ _ _ _ _ _;6;aiguillonner;enflammer;attiser;exciter;inspirer;Douer de vie un corps organisé.;(Figuré) Douer de vivacité, de mouvement, d’une sorte de vie.;Donner de la force et de la chaleur à un ouvrage d’esprit, à un discours, soit par les traits vifs et brillants que l’on y jette, soit par la manière vive dont on le lit, dont on le prononce.
39285;équiper;riueéqp;_ _ _ _ _ _ _;7;munir;armer;gréer;pourvoir;fournir;(Marine) Pourvoir un vaisseau, une flotte de tout ce qui est nécessaire.;(Par analogie) Pourvoir quelqu’un des choses qui lui sont nécessaires et surtout de vêtements.;Pourvoir des moyens nécessaires à l'usage.
39286;remarier;erriraem;_ _ _ _ _ _ _ _;8;;;;;;Marier de nouveau.;;
39287;saboter;rasebto;_ _ _ _ _ _ _;7;saloper;bousiller;ficher en l'air;gâcher;torcher;Faire des sabots.;Faire du bruit avec ses sabots.;Jouer au sabot, une sorte de toupie, faire tourner.
