,lemme,phon,cgram,nblettres,freqlemfilms2,freqlemlivres
13349,taciturne,tasityRn,ADJ,9,1.03,6.55
13350,beige,bEZ,ADJ,5,1.03,8.11
13352,diététique,djetetik,ADJ,10,1.03,0.47
13356,symétrique,simetRik,ADJ,10,1.03,3.92
13372,symphonique,s5fonik,ADJ,11,1.02,0.14
13374,versé,vERse,ADJ,5,1.02,1.62
13376,bigleux,bigl2,ADJ,7,1.02,0.41
13379,barjo,baRZo,ADJ,5,1.02,0.14
13383,bâti,bati,ADJ,4,1.02,2.3
13384,gauchiste,goSist,ADJ,9,1.02,1.08
13391,dry,dRaj,ADJ,3,1.02,1.22
13394,enrobé,@Robe,ADJ,6,1.02,1.01
13396,défaillant,defaj@,ADJ,10,1.02,2.3
13400,journalier,ZuRnalje,ADJ,10,1.02,2.16
13402,désiré,deziRe,ADJ,6,1.02,3.31
13407,adopté,adOpte,ADJ,6,1.02,1.28
13408,impressionnable,5pResjonabl,ADJ,15,1.02,0.68
13412,craignos,kRENos,ADJ,8,1.02,0.74
13414,progressif,pRogResif,ADJ,10,1.01,5.27
13415,inéluctable,inelyktabl,ADJ,11,1.01,5.74
13416,inexact,inEgzakt,ADJ,7,1.01,1.28
13417,déconcertant,dek§sERt@,ADJ,12,1.01,4.39
13420,charmeur,SaRm9R,ADJ,8,1.01,1.76
13421,pacificateur,pasifikat9R,ADJ,12,1.01,0.2
13422,oppressant,opRes@,ADJ,10,1.01,3.38
13429,touffu,tufy,ADJ,6,1.01,4.8
13431,épineux,epin2,ADJ,7,1.01,4.39
13433,immeuble,im9bl,ADJ,8,1.01,1.42
13451,nourrissant,nuRis@,ADJ,11,1.01,1.49
13454,pointilleux,pw5tij2,ADJ,11,1.01,1.76
13455,émetteur,emet9R,ADJ,8,1.01,0.47
13464,noué,nwe,ADJ,4,1.01,6.62
13466,coulant,kul@,ADJ,7,1.01,2.91
13467,tribal,tRibal,ADJ,6,1.0,1.01
13469,étourdi,etuRdi,ADJ,7,1.0,3.58
13471,manchot,m@So,ADJ,7,1.0,1.55
13476,méridional,meRidjonal,ADJ,10,1.0,2.43
13484,coiffé,kwafe,ADJ,6,1.0,4.19
13487,bouddhiste,budist,ADJ,10,1.0,1.69
13494,blasé,blaze,ADJ,5,1.0,3.92
13503,chatouilleux,Satuj2,ADJ,12,1.0,0.95
13504,feint,f5,ADJ,5,1.0,5.61
13517,aveuglant,av9gl@,ADJ,9,1.0,6.15
13523,préhenseur,pRe@s9R,ADJ,10,1.0,0.0
13525,perturbant,pERtyRb@,ADJ,10,1.0,0.14
13526,présomptueux,pRez§pt82,ADJ,12,1.0,1.22
13527,alphabétique,alfabetik,ADJ,12,1.0,1.69
13541,commerçant,komERs@,ADJ,10,0.99,2.57
13547,occasionnel,okazjonEl,ADJ,11,0.99,1.22
13549,libérateur,libeRat9R,ADJ,10,0.99,2.43
13559,teint,t5,ADJ,5,0.99,3.85
13560,ordonné,ORdone,ADJ,7,0.99,4.39
13566,équivalent,ekival@,ADJ,10,0.99,1.69
13567,gratifiant,gRatifj@,ADJ,10,0.99,0.27
13568,gothique,gotik,ADJ,8,0.99,6.55
13575,senior,senjOR,ADJ,6,0.99,0.2
13585,éloquent,elok@,ADJ,8,0.98,5.34
13587,dingo,d5go,ADJ,5,0.98,1.08
13592,irrécupérable,iRekypeRabl,ADJ,13,0.98,2.03
13593,tissu,tisy,ADJ,5,0.98,1.69
13601,surréaliste,syRRealist,ADJ,11,0.98,2.64
13603,pacifiste,pasifist,ADJ,9,0.98,0.95
13606,fébrile,febRil,ADJ,7,0.98,7.16
13612,traînée,tRene,ADJ,7,0.98,1.08
13615,feignant,fEN@,ADJ,8,0.98,1.35
13620,précaire,pRekER,ADJ,8,0.98,6.35
13624,hermétique,ERmetik,ADJ,10,0.98,3.11
13634,chiffonné,Sifone,ADJ,9,0.98,2.16
13635,variable,vaRjabl,ADJ,8,0.98,2.64
13637,indéniable,5denjabl,ADJ,10,0.97,1.82
13640,hétérosexuel,eteRoseks8El,ADJ,12,0.97,3.58
13644,pompeux,p§p2,ADJ,7,0.97,4.26
13646,antipathique,@tipatik,ADJ,12,0.97,2.03
13656,sinueux,sin82,ADJ,7,0.97,5.61
13658,patraque,patRak,ADJ,8,0.97,0.81
13666,dominateur,dominat9R,ADJ,10,0.97,1.49
13669,synonyme,sinonim,ADJ,8,0.97,1.49
13670,prouvé,pRuve,ADJ,6,0.97,1.22
13676,férié,feRje,ADJ,5,0.97,1.82
13678,inépuisable,inep8izabl,ADJ,11,0.97,9.53
13679,renommé,R°nome,ADJ,7,0.97,1.08
13681,thaï,taj,ADJ,4,0.97,0.34
13687,florissant,floRis@,ADJ,10,0.97,2.3
13689,maboul,mabul,ADJ,6,0.97,1.35
13697,géographique,ZeogRafik,ADJ,12,0.97,3.51
13705,impayé,5pEje,ADJ,6,0.96,0.47
13710,écrasant,ekRaz@,ADJ,8,0.96,7.03
13711,fumigène,fymiZEn,ADJ,8,0.96,0.47
13715,virulent,viRyl@,ADJ,8,0.96,1.62
13719,froissé,fRwase,ADJ,7,0.96,9.46
13733,confisqué,k§fiske,ADJ,9,0.96,0.81
13739,momentané,mom@tane,ADJ,9,0.96,2.57
13741,candide,k@did,ADJ,7,0.96,4.73
13743,clairvoyant,klERvwaj@,ADJ,11,0.96,1.69
13744,antisémite,@tisemit,ADJ,10,0.96,1.55
13747,inerte,inERt,ADJ,6,0.96,14.53
13755,troué,tRue,ADJ,5,0.96,5.27
13756,haineux,En2,ADJ,7,0.96,6.42
13758,observé,opsERve,ADJ,7,0.96,1.42
13767,amène,amEn,ADJ,5,0.95,1.15
13771,gaillard,gajaR,ADJ,8,0.95,3.18
13772,vorace,voRas,ADJ,6,0.95,4.19
13773,irrépressible,iRepResibl,ADJ,13,0.95,3.99
13778,criard,kRijaR,ADJ,6,0.95,6.49
13781,lyrique,liRik,ADJ,7,0.95,5.2
13784,aventureux,av@tyR2,ADJ,10,0.95,3.65
13793,vénitien,venisj5,ADJ,8,0.95,6.96
13797,chaotique,kaotik,ADJ,9,0.95,2.57
13800,fieffé,fjefe,ADJ,6,0.95,0.61
13803,malveillant,malvEj@,ADJ,11,0.95,2.23
13804,insondable,5s§dabl,ADJ,10,0.95,4.32
13805,rapace,Rapas,ADJ,6,0.95,1.28
13811,illusoire,ilyzwaR,ADJ,9,0.95,5.81
13825,fécond,fek§,ADJ,6,0.94,3.92
13828,inanimé,inanime,ADJ,7,0.94,3.11
13834,dépouillé,depuje,ADJ,9,0.94,3.04
13841,spectral,spEktRal,ADJ,8,0.94,0.81
13844,incalculable,5kalkylabl,ADJ,12,0.94,2.09
13845,dévorant,devoR@,ADJ,8,0.94,3.24
13862,figé,fiZe,ADJ,4,0.94,11.82
13863,ennuyant,@n8ij@,ADJ,8,0.94,0.07
13865,talmudique,talmydik,ADJ,10,0.94,0.07
13869,boche,bOS,ADJ,5,0.94,6.15
13874,malchanceux,malS@s2,ADJ,11,0.94,1.42
13875,balancé,bal@se,ADJ,7,0.94,2.43
13880,vérifié,veRifje,ADJ,7,0.94,0.61
13886,naissant,nEs@,ADJ,8,0.94,5.61
13893,fémoral,femoRal,ADJ,7,0.94,0.34
13901,distrayant,distREj@,ADJ,10,0.94,1.08
13907,croate,kRoat,ADJ,6,0.93,0.54
13908,sterling,stERliG,ADJ,8,0.93,0.61
13911,capillaire,kapilER,ADJ,10,0.93,0.47
13917,formé,fORme,ADJ,5,0.93,3.24
13944,offensant,of@s@,ADJ,9,0.93,1.01
13945,levant,l°v@,ADJ,6,0.93,2.43
13949,incompris,5k§pRi,ADJ,9,0.93,1.35
13950,toxicologique,tOksikoloZik,ADJ,13,0.93,0.0
13956,mastoïde,mastoid,ADJ,8,0.93,0.07
13962,infranchissable,5fR@Sisabl,ADJ,15,0.93,3.18
13964,entretenu,@tR°t°ny,ADJ,9,0.93,4.05
13972,révoltant,RevOlt@,ADJ,9,0.92,1.96
13973,taillé,taje,ADJ,6,0.92,7.03
13974,déshonorant,dezonoR@,ADJ,11,0.92,1.28
13975,émérite,emeRit,ADJ,7,0.92,0.2
13987,mouvementé,muv°m@te,ADJ,10,0.92,1.42
13994,entrant,@tR@,ADJ,7,0.92,0.61
13998,inflammable,5flamabl,ADJ,11,0.92,0.14
13999,pavé,pave,ADJ,4,0.92,5.68
14004,photomaton,fotomat§,ADJ,10,0.92,1.01
14006,admis,admi,ADJ,5,0.92,1.96
14015,avarié,avaRje,ADJ,6,0.92,1.69
14016,militant,milit@,ADJ,8,0.92,3.45
14017,perse,pERs,ADJ,5,0.92,0.74
14022,irréfléchi,iRefleSi,ADJ,10,0.92,0.54
14030,thermos,tERmos,ADJ,7,0.91,2.36
14031,languissant,l@gis@,ADJ,11,0.91,2.16
14032,chétif,Setif,ADJ,6,0.91,7.36
14037,nord-ouest,nORwEst,ADJ,10,0.91,0.61
14044,métaphysique,metafizik,ADJ,12,0.91,6.35
14046,intenable,5t°nabl,ADJ,9,0.91,3.31
14047,rabat-joie,RabaZwa,ADJ,10,0.91,0.14
14055,affolé,afole,ADJ,6,0.91,11.49
14059,rythmé,Ritme,ADJ,6,0.91,1.96
14063,cité,site,ADJ,4,0.91,2.23
14066,donneur,don9R,ADJ,7,0.91,0.68
14075,marxiste,maRksist,ADJ,8,0.91,2.84
14081,persuadé,pERs8ade,ADJ,8,0.91,6.01
14083,volcanique,vOlkanik,ADJ,10,0.91,1.69
14087,modifié,modifje,ADJ,7,0.91,0.61
14094,trompé,tR§pe,ADJ,6,0.9,1.35
14098,tricheur,tRiS9R,ADJ,8,0.9,0.27
14099,réglementaire,Regl°m@tER,ADJ,13,0.9,6.96
14100,meublé,m9ble,ADJ,6,0.9,4.53
14106,dirigeant,diRiZ@,ADJ,9,0.9,3.18
14110,performant,pERfORm@,ADJ,10,0.9,0.41
14113,désemparé,dez@paRe,ADJ,9,0.9,4.19
14115,honoraire,onoRER,ADJ,9,0.9,0.81
14117,perçant,pERs@,ADJ,7,0.9,5.74
14118,impotent,5pot@,ADJ,8,0.9,1.22
14120,combatif,k§batif,ADJ,8,0.9,1.42
14125,saligaud,saligo,ADJ,8,0.9,0.41
14127,élastique,elastik,ADJ,9,0.9,6.15
14128,vestimentaire,vEstim@tER,ADJ,13,0.9,2.84
14131,benoît,b°nwa,ADJ,6,0.9,0.2
14133,époustouflant,epustufl@,ADJ,13,0.9,1.35
14138,répétitif,Repetitif,ADJ,9,0.9,0.88
14139,claustrophobe,klostRofOb,ADJ,13,0.9,0.07
14143,monétaire,monetER,ADJ,9,0.9,2.16
14147,conçu,k§sy,ADJ,5,0.9,2.36
14153,logé,loZe,ADJ,4,0.89,1.76
14155,incendié,5s@dje,ADJ,8,0.89,2.43
14159,pénétrant,penetR@,ADJ,9,0.89,4.53
14160,tzigane,tsigan,ADJ,7,0.89,1.76
14171,psychédélique,psikedelik,ADJ,13,0.89,0.61
14173,saumon,som§,ADJ,6,0.89,1.55
14176,vraisemblable,vREs@blabl,ADJ,13,0.89,5.74
14183,dodu,dody,ADJ,4,0.89,5.0
14185,carbonique,kaRbonik,ADJ,10,0.89,0.81
14189,bai,bE,ADJ,3,0.89,1.35
14197,espiègle,EspjEgl,ADJ,8,0.89,1.42
14198,toqué,toke,ADJ,5,0.89,0.34
14202,non-stop,nOnstOp,ADJ,8,0.89,0.14
14203,malencontreux,mal@k§tR2,ADJ,13,0.89,1.08
14212,underground,9nd9RgRawnd,ADJ,11,0.89,0.34
14216,vicelard,vis°laR,ADJ,8,0.89,3.38
14222,festif,fEstif,ADJ,6,0.88,0.34
14224,conquis,k§ki,ADJ,7,0.88,2.7
14226,botanique,botanik,ADJ,9,0.88,0.74
14230,flambant,fl@b@,ADJ,8,0.88,2.3
14232,beurré,b9Re,ADJ,6,0.88,2.5
14233,équivoque,ekivOk,ADJ,9,0.88,5.14
14237,fantasque,f@task,ADJ,9,0.88,3.72
14238,bondé,b§de,ADJ,5,0.88,3.04
14239,sociopathe,sosjopat,ADJ,10,0.88,0.0
14241,campagnard,k@paNaR,ADJ,10,0.88,6.42
14246,preux,pR2,ADJ,5,0.88,0.54
14250,désolant,dezol@,ADJ,8,0.88,2.5
14253,pie,pi,ADJ,3,0.88,1.69
14257,assisté,asiste,ADJ,7,0.88,0.68
14259,incassable,5kasabl,ADJ,10,0.88,0.88
14260,tombant,t§b@,ADJ,7,0.88,9.12
14271,tenant,t°n@,ADJ,6,0.88,4.73
14281,insipide,5sipid,ADJ,8,0.88,4.05
14289,diagnostique,djagnostik,ADJ,12,0.88,0.2
14292,audiovisuel,odjoviz8El,ADJ,11,0.88,0.27
14296,combiné,k§bine,ADJ,7,0.88,1.69
14298,esseulé,es9le,ADJ,7,0.88,1.22
14307,rudimentaire,Rydim@tER,ADJ,12,0.87,3.11
14308,relié,R°lje,ADJ,5,0.87,2.16
14311,largué,laRge,ADJ,6,0.87,0.95
14319,recevable,R°s°vabl,ADJ,9,0.87,0.27
14323,loufoque,lufOk,ADJ,8,0.87,0.41
14324,casse-pieds,kaspje,ADJ,11,0.87,1.22
14327,graphique,gRafik,ADJ,9,0.87,0.88
14330,grandissant,gR@dis@,ADJ,11,0.87,5.47
14338,captivant,kaptiv@,ADJ,9,0.87,1.55
14341,jugé,ZyZe,ADJ,4,0.87,1.96
14348,tortueux,tORt82,ADJ,8,0.86,3.11
14356,intransigeant,5tR@ziZ@,ADJ,13,0.86,2.3
14361,impersonnel,5pERsonEl,ADJ,11,0.86,5.0
14362,incohérent,5koeR@,ADJ,10,0.86,5.27
14366,paralysant,paRaliz@,ADJ,10,0.86,1.01
14369,sensoriel,s@soRjEl,ADJ,9,0.86,0.54
14372,altruiste,altR8ist,ADJ,9,0.86,0.0
14377,allant,al@,ADJ,6,0.86,4.19
14380,vibrant,vibR@,ADJ,7,0.86,6.89
14385,inopportun,inopORt1,ADJ,10,0.86,1.82
14390,proportionnel,pRopORsjonEl,ADJ,13,0.86,1.08
14391,dilaté,dilate,ADJ,6,0.86,2.09
14395,épanoui,epanwi,ADJ,7,0.86,5.54
14396,inconsidéré,5k§sideRe,ADJ,11,0.86,1.22
14402,barbelé,baRb°le,ADJ,7,0.86,2.97
14409,fringant,fR5g@,ADJ,8,0.86,2.77
14413,fréquenté,fRek@te,ADJ,9,0.86,3.51
14417,rubis,Rybi,ADJ,5,0.86,1.08
14419,délinquant,del5k@,ADJ,10,0.86,0.61
14420,syphilitique,sifilitik,ADJ,12,0.86,0.61
14421,systématique,sistematik,ADJ,12,0.86,3.85
14424,lacté,lakte,ADJ,5,0.85,1.69
14428,envisageable,@vizaZabl,ADJ,12,0.85,0.74
14429,dénommé,denome,ADJ,7,0.85,1.22
14430,exubérant,EgzybeR@,ADJ,9,0.85,2.77
14431,piéton,pjet§,ADJ,6,0.85,1.82
14437,coutumier,kutymje,ADJ,9,0.85,6.15
14441,improductif,5pRodyktif,ADJ,11,0.85,0.54
14442,hôtelier,ot°lje,ADJ,8,0.85,1.28
14443,évasif,evazif,ADJ,6,0.85,5.14
14455,méritant,meRit@,ADJ,8,0.85,1.89
14463,désaffecté,dezafEkte,ADJ,10,0.85,4.73
14465,abusif,abyzif,ADJ,6,0.85,1.82
14466,controversé,k§tRovERse,ADJ,11,0.85,0.27
14467,oisif,wazif,ADJ,5,0.85,2.03
14472,siamois,sjamwa,ADJ,7,0.85,1.62
14473,réparable,RepaRabl,ADJ,9,0.85,0.41
14477,fugace,fygas,ADJ,6,0.85,4.39
14492,intentionnel,5t@sjonEl,ADJ,12,0.85,0.47
14493,inconstant,5k§st@,ADJ,10,0.85,0.54
14496,médicinal,medisinal,ADJ,9,0.85,0.54
14499,offensif,of@sif,ADJ,8,0.85,2.36
14502,impérialiste,5peRjalist,ADJ,12,0.84,1.01
14505,contrariant,k§tRaRj@,ADJ,11,0.84,1.55
14506,paralytique,paRalitik,ADJ,11,0.84,1.76
14508,millénaire,milenER,ADJ,10,0.84,4.05
14509,luné,lyne,ADJ,4,0.84,0.68
14511,barjot,baRZo,ADJ,6,0.84,0.47
14512,onéreux,oneR2,ADJ,7,0.84,1.08
14518,commémoratif,komemoRatif,ADJ,12,0.84,1.35
14519,surnommé,syRnome,ADJ,8,0.84,1.69
14521,lisible,lizibl,ADJ,7,0.84,3.58
14531,nord-est,nOREst,ADJ,8,0.84,0.47
14532,hautain,ot5,ADJ,7,0.84,10.88
14536,mêlé,mele,ADJ,4,0.84,6.01
14537,translucide,tR@slysid,ADJ,11,0.84,5.88
14538,moustachu,mustaSy,ADJ,9,0.84,8.99
14542,invaincu,5v5ky,ADJ,8,0.84,0.61
14544,détraqué,detRake,ADJ,8,0.84,1.62
14545,camé,kame,ADJ,4,0.84,0.14
14549,larmoyant,laRmwaj@,ADJ,9,0.84,2.91
14557,repenti,R°p@ti,ADJ,7,0.84,1.15
14559,aberrant,abER@,ADJ,8,0.84,2.5
14560,prophétique,pRofetik,ADJ,11,0.84,1.55
14565,arrosé,aRoze,ADJ,6,0.84,1.69
14566,appris,apRi,ADJ,6,0.84,1.49
14568,algérien,alZeRj5,ADJ,8,0.83,7.43
14575,illisible,ilizibl,ADJ,9,0.83,6.76
14581,immigré,imigRe,ADJ,7,0.83,1.28
14586,oblique,oblik,ADJ,7,0.83,11.49
14591,décoratif,dekoRatif,ADJ,9,0.83,4.12
14594,inquisiteur,5kizit9R,ADJ,11,0.83,2.7
14609,nuisible,n8izibl,ADJ,8,0.83,2.23
14611,politicien,politisj5,ADJ,10,0.83,0.68
14616,exorbitant,EgzORbit@,ADJ,10,0.83,2.3
14619,posthume,pOstym,ADJ,8,0.83,4.32
14628,crochu,kRoSy,ADJ,6,0.83,3.72
14638,thermal,tERmal,ADJ,7,0.83,1.69
14647,extrémiste,EkstRemist,ADJ,10,0.82,0.61
14648,moqueur,mok9R,ADJ,7,0.82,9.12
14649,mousse,mus,ADJ,6,0.82,2.57
14660,congénital,k§Zenital,ADJ,10,0.82,1.96
14661,dévasté,devaste,ADJ,7,0.82,2.84
14662,matérialiste,mateRjalist,ADJ,12,0.82,0.88
14664,dissolu,disoly,ADJ,7,0.82,0.68
14665,balourd,baluR,ADJ,7,0.82,0.68
14666,poster,pOste,ADJ,6,0.82,0.34
14668,post-traumatique,pOsttRomatik,ADJ,16,0.82,0.07
14669,contondant,k§t§d@,ADJ,10,0.82,0.47
14672,piteux,pit2,ADJ,6,0.82,4.46
14677,berlinois,bERlinwa,ADJ,9,0.82,1.69
14678,véridique,veRidik,ADJ,9,0.82,2.23
14683,irrévocable,iRevokabl,ADJ,11,0.82,0.81
14686,bactériologique,bakteRjoloZik,ADJ,15,0.82,0.14
14687,bosniaque,bOsnjak,ADJ,9,0.82,0.07
14689,sulfurique,sylfyRik,ADJ,10,0.82,0.41
14694,énigmatique,enigmatik,ADJ,11,0.82,8.11
14697,blondasse,bl§das,ADJ,9,0.82,0.88
14698,indicible,5disibl,ADJ,9,0.82,6.35
14699,idyllique,idilik,ADJ,9,0.82,1.76
14705,graisseux,gREs2,ADJ,9,0.82,5.07
14707,dentifrice,d@tifRis,ADJ,10,0.82,0.95
14727,écervelé,esERv°le,ADJ,8,0.81,0.61
14728,mongol,m§gOl,ADJ,6,0.81,3.92
14732,stagiaire,staZjER,ADJ,9,0.81,0.88
14734,intuitif,5t8itif,ADJ,8,0.81,0.61
14735,caucasien,kokazj5,ADJ,9,0.81,0.68
14736,pimpant,p5p@,ADJ,7,0.81,4.05
14738,calmant,kalm@,ADJ,7,0.81,1.08
14748,sous-jacent,suZas@,ADJ,11,0.81,0.34
14749,infondé,5f§de,ADJ,7,0.81,0.0
14753,efféminé,efemine,ADJ,8,0.81,0.68
14761,corpulent,kORpyl@,ADJ,9,0.81,1.76
14763,complémentaire,k§plem@tER,ADJ,14,0.81,3.51
14767,luisant,l8iz@,ADJ,7,0.81,28.51
14768,mythologique,mitoloZik,ADJ,12,0.81,2.03
14770,possédé,posede,ADJ,7,0.81,1.22
14773,chocolaté,Sokolate,ADJ,9,0.81,0.07
14774,mielleux,mjEl2,ADJ,8,0.81,1.82
14792,châtain,Sat5,ADJ,7,0.81,4.26
14817,acéré,aseRe,ADJ,5,0.81,2.43
14819,effarouché,efaRuSe,ADJ,10,0.81,2.5
14822,malodorant,malodoR@,ADJ,10,0.8,2.3
14824,croulant,kRul@,ADJ,8,0.8,3.72
14826,mouchard,muSaR,ADJ,8,0.8,0.54
14837,surpeuplé,syRp9ple,ADJ,9,0.8,1.62
14841,majuscule,maZyskyl,ADJ,9,0.8,1.69
14842,dispos,dispo,ADJ,6,0.8,2.03
14847,mort-né,mORne,ADJ,7,0.8,0.61
14852,rasoir,RazwaR,ADJ,6,0.8,1.15
14854,sauté,sote,ADJ,5,0.8,0.95
14855,restrictif,REstRiktif,ADJ,10,0.8,0.2
14859,demeuré,d°m9Re,ADJ,7,0.8,2.36
14865,programmé,pRogRame,ADJ,9,0.8,0.41
14866,clouté,klute,ADJ,6,0.8,3.78
14870,empoté,@pote,ADJ,6,0.8,0.61
14880,grognon,gRoN§,ADJ,7,0.8,1.22
14887,mastard,mastaR,ADJ,7,0.8,0.88
14893,déployé,deplwaje,ADJ,7,0.8,5.41
14895,fantaisiste,f@tezist,ADJ,11,0.8,1.76
14896,interplanétaire,5tERplanetER,ADJ,15,0.8,0.2
14898,pensif,p@sif,ADJ,6,0.8,9.8
14905,discuté,diskyte,ADJ,7,0.79,0.68
14907,périmé,peRime,ADJ,6,0.79,2.36
14913,pascal,paskal,ADJ,6,0.79,18.24
14915,fracturé,fRaktyRe,ADJ,8,0.79,0.34
14916,gourde,guRd,ADJ,6,0.79,1.22
14921,informe,5fORm,ADJ,7,0.79,9.53
14923,étendu,et@dy,ADJ,6,0.79,6.15
14927,invétéré,5veteRe,ADJ,8,0.79,1.69
14928,texan,tEks@,ADJ,5,0.79,0.61
14931,discutable,diskytabl,ADJ,10,0.79,1.01
14934,assoupi,asupi,ADJ,7,0.79,5.34
14937,pluvieux,plyvj2,ADJ,8,0.79,4.46
14939,nietzschéen,nitSe5,ADJ,11,0.79,0.74
14940,envoûtant,@vut@,ADJ,9,0.79,1.49
14941,travaillé,tRavaje,ADJ,9,0.79,1.82
14945,normand,nORm@,ADJ,7,0.79,6.42
14947,triomphal,tRij§fal,ADJ,9,0.79,8.58
14961,soft,sOft,ADJ,4,0.79,0.2
14962,houleux,ul2,ADJ,7,0.79,2.16
14965,confédéré,k§fedeRe,ADJ,9,0.79,0.0
14966,comportemental,k§pORt°m@tal,ADJ,14,0.79,0.0
14967,potelé,pOt°le,ADJ,6,0.79,3.38
14974,factice,faktis,ADJ,7,0.79,3.65
14977,fané,fane,ADJ,4,0.79,7.57
14981,imaginable,imaZinabl,ADJ,10,0.79,2.36
14982,farceur,faRs9R,ADJ,7,0.79,1.42
14990,flamand,flam@,ADJ,7,0.79,2.43
15003,sourd-muet,suRm8E,ADJ,10,0.78,0.2
15005,poignant,pwaN@,ADJ,8,0.78,6.22
15006,écarlate,ekaRlat,ADJ,8,0.78,8.58
15011,végétal,veZetal,ADJ,7,0.78,8.85
15013,intimidant,5timid@,ADJ,10,0.78,1.89
15018,informel,5fORmEl,ADJ,8,0.78,0.74
15020,soigneux,swaN2,ADJ,8,0.78,3.78
15021,rencontré,R@k§tRe,ADJ,9,0.78,2.16
15027,tiers,tjER,ADJ,5,0.78,2.97
15032,prévoyant,pRevwaj@,ADJ,9,0.78,1.89
15045,radiophonique,Radjofonik,ADJ,13,0.78,1.49
15055,sabbatique,sabatik,ADJ,10,0.78,0.47
15060,paradoxal,paRadOksal,ADJ,9,0.78,5.14
15066,avenant,av°n@,ADJ,7,0.78,2.84
15082,grossi,gRosi,ADJ,6,0.78,0.95
15083,hérétique,eRetik,ADJ,9,0.78,7.09
15084,ombilical,§bilikal,ADJ,9,0.78,1.89
15092,insomniaque,5sOmnjak,ADJ,11,0.77,0.95
15096,indolore,5dolOR,ADJ,8,0.77,0.68
15103,évanoui,evanwi,ADJ,7,0.77,8.38
15104,hormonal,ORmonal,ADJ,8,0.77,0.34
15108,géométrique,ZeometRik,ADJ,11,0.77,4.8
15111,senti,s@ti,ADJ,5,0.77,1.76
15115,petit-bourgeois,p°tibuRZwa,ADJ,15,0.77,1.42
15118,contraint,k§tR5,ADJ,9,0.77,4.46
15124,inexcusable,inEkskyzabl,ADJ,11,0.77,0.54
15125,phénicien,fenisj5,ADJ,9,0.77,0.41
15126,antisocial,@tisosjal,ADJ,10,0.77,0.07
15127,indétectable,5detEktabl,ADJ,12,0.77,0.14
15135,baptiste,batist,ADJ,8,0.77,0.34
15145,parlementaire,paRl°m@tER,ADJ,13,0.77,3.72
15148,crépu,kRepy,ADJ,5,0.77,2.84
15151,sud-américain,sydameRik5,ADJ,13,0.77,1.55
15153,frémissant,fRemis@,ADJ,10,0.77,8.45
15154,franquiste,fR@kist,ADJ,10,0.77,0.68
15155,langoureux,l@guR2,ADJ,10,0.77,3.04
15157,systolique,sistolik,ADJ,10,0.77,0.07
15158,insurmontable,5syRm§tabl,ADJ,13,0.77,2.77
15169,tuant,t8@,ADJ,5,0.76,1.08
15171,édifiant,edifj@,ADJ,8,0.76,4.12
15177,réparateur,RepaRat9R,ADJ,10,0.76,1.69
15179,droitier,dRwatje,ADJ,8,0.76,0.07
15187,temporal,t@poRal,ADJ,8,0.76,0.34
15192,généalogique,ZenealoZik,ADJ,12,0.76,2.5
15194,délibéré,delibeRe,ADJ,8,0.76,2.7
15195,platonique,platonik,ADJ,10,0.76,1.55
15199,imprenable,5pR2nabl,ADJ,10,0.76,2.3
15200,dédicacé,dedikase,ADJ,8,0.76,0.61
15203,archéologique,aRkeoloZik,ADJ,13,0.76,0.81
15205,scrupuleux,skRypyl2,ADJ,10,0.76,3.78
15210,désobligeant,dezobliZ@,ADJ,12,0.76,3.04
15211,vieilli,vjeji,ADJ,7,0.76,5.07
15213,piqueur,pik9R,ADJ,7,0.76,0.61
15214,charnu,SaRny,ADJ,6,0.76,6.15
15215,canin,kan5,ADJ,5,0.76,0.61
15218,tamisé,tamize,ADJ,6,0.76,1.96
15223,moussant,mus@,ADJ,8,0.75,0.61
15227,huitième,8itjEm,ADJ,8,0.75,2.43
15228,antiaérien,@tiaeRj5,ADJ,10,0.75,1.35
15231,fourchu,fuRSy,ADJ,7,0.75,1.42
15233,ignare,iNaR,ADJ,6,0.75,1.42
15238,ambiant,@bj@,ADJ,7,0.75,4.05
15239,broyé,bRwaje,ADJ,5,0.75,1.82
15246,purificateur,pyRifikat9R,ADJ,12,0.75,0.68
15247,épique,epik,ADJ,6,0.75,2.5
15249,imaginatif,imaZinatif,ADJ,10,0.75,2.09
15259,pratiquant,pRatik@,ADJ,10,0.75,0.88
15263,détecteur,detEkt9R,ADJ,9,0.75,0.2
15272,sismique,sismik,ADJ,8,0.75,0.41
15274,biliaire,biljER,ADJ,8,0.75,0.47
15275,inhérent,ineR@,ADJ,8,0.75,1.82
15277,anémique,anemik,ADJ,8,0.75,1.15
15287,indélébile,5delebil,ADJ,10,0.75,3.78
15291,artisanal,aRtizanal,ADJ,9,0.75,1.62
15292,missionnaire,misjonER,ADJ,12,0.75,0.61
15293,enviable,@vjabl,ADJ,8,0.75,2.84
15297,fêlé,fele,ADJ,4,0.74,3.18
15299,new,nju,ADJ,3,0.74,3.51
15304,accessoire,akseswaR,ADJ,10,0.74,2.84
15305,immangeable,5m@Zabl,ADJ,11,0.74,0.68
15307,payable,pEjabl,ADJ,7,0.74,0.61
15309,sacrilège,sakRilEZ,ADJ,9,0.74,2.91
15313,étouffé,etufe,ADJ,7,0.74,8.11
15315,athlétique,atletik,ADJ,10,0.74,2.57
15316,strident,stRid@,ADJ,8,0.74,7.3
15318,catalan,katal@,ADJ,7,0.74,0.81
